track_name,artist_name,preview,artist_genre
Everything Is Alright,Motion City Soundtrack,./data/Everything Is Alright,"['emo', 'pop punk']"
Welcome to the Black Parade,My Chemical Romance,./data/Welcome to the Black Parade,"['emo', 'pop punk', 'rock']"
Can't Kick Up The Roots,Neck Deep,./data/Can't Kick Up The Roots,"['pop punk', 'rock', 'uk pop punk']"
Something Wonderful,Seaway,./data/Something Wonderful,"['alternative emo', 'anthem emo', 'canadian pop punk', 'canadian punk', 'easycore', 'pop punk']"
Flavor Of The Weak,American Hi-Fi,./data/Flavor Of The Weak,['pop punk']
Lights And Sounds,Yellowcard,./data/Lights And Sounds,"['bow pop', 'pop punk', 'rock', 'socal pop punk']"
Bouncing Off The Walls,Sugarcult,./data/Bouncing Off The Walls,"['emo', 'neon pop punk', 'pop punk', 'punk', 'screamo']"
Kites,Sorry Ghost,./data/Kites,['baton rouge indie']
Big Cat Judgement Day,With Confidence,./data/Big Cat Judgement Day,"['anthem emo', 'modern rock', 'pixie', 'pop punk']"
21st Century Vampire,Huddy,./data/21st Century Vampire,['social media pop']
When Your Heart Stops Beating,+44,./data/When Your Heart Stops Beating,"['pop punk', 'punk', 'skate punk']"
All My Fault,Fenix TX,./data/All My Fault,"['emo', 'pop punk', 'punk', 'skate punk', 'texas pop punk', 'texas punk']"
All Systems Go,Box Car Racer,./data/All Systems Go,"['pop punk', 'punk', 'skate punk']"
Once In A Lifetime,All Time Low,./data/Once In A Lifetime,"['modern rock', 'pop punk', 'rock']"
"You're Gonna Go Far, Kid",The Offspring,"./data/You're Gonna Go Far, Kid","['alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk']"
crushcrushcrush,Paramore,./data/crushcrushcrush,"['candy pop', 'pixie', 'pop emo', 'pop punk']"
"Sugar, We're Goin Down",Fall Out Boy,"./data/Sugar, We're Goin Down","['emo', 'modern rock', 'rock']"
Kiss Me,New Found Glory,./data/Kiss Me,"['easycore', 'emo', 'pop punk', 'punk', 'skate punk']"
We All Float Down Here,Four Year Strong,./data/We All Float Down Here,"['anthem emo', 'easycore', 'emo', 'neon pop punk', 'new england emo', 'pop punk', 'rock', 'screamo', 'worcester ma indie']"
Phoebe Cates,Fenix TX,./data/Phoebe Cates,"['emo', 'pop punk', 'punk', 'skate punk', 'texas pop punk', 'texas punk']"
But It's Better If You Do,Panic! At The Disco,./data/But It's Better If You Do,"['modern rock', 'rock']"
"Swing, Swing",The All-American Rejects,"./data/Swing, Swing","['modern rock', 'pop punk', 'pop rock', 'rock']"
The Eulogy of You and Me,Huddy,./data/The Eulogy of You and Me,['social media pop']
Medicine,Tiny Moving Parts,./data/Medicine,"['alternative emo', 'anthem emo', 'dreamo', 'emo', 'midwest emo']"
Feeling This,blink-182,./data/Feeling This,"['pop punk', 'punk', 'rock', 'socal pop punk']"
Lavender Bones,Stand Atlantic,./data/Lavender Bones,"['anthem emo', 'modern rock', 'pixie', 'pop punk']"
Featherweight,WSTR,./data/Featherweight,"['anthem emo', 'easycore', 'pop punk', 'uk pop punk']"
Hit Or Miss,New Found Glory,./data/Hit Or Miss,"['easycore', 'emo', 'pop punk', 'punk', 'skate punk']"
Anthem,zebrahead,./data/Anthem,"['funk metal', 'pop punk', 'punk', 'rap rock', 'skate punk']"
Strange Love,Simple Creatures,./data/Strange Love,"['modern rock', 'pop punk']"
Hollowed Out,Belmont,./data/Hollowed Out,"['alternative emo', 'anthem emo', 'chicago pop punk', 'easycore', 'pop punk']"
Coffee at Midnight,Stand Atlantic,./data/Coffee at Midnight,"['anthem emo', 'modern rock', 'pixie', 'pop punk']"
Crazy,Makeout,./data/Crazy,"['pop punk', 'rhode island indie']"
Give It Up,Midtown,./data/Give It Up,"['emo', 'pop punk']"
smoke break//,KennyHoopla,./data/smoke break//,"['modern rock', 'pop punk']"
Ocean Avenue,Yellowcard,./data/Ocean Avenue,"['bow pop', 'pop punk', 'rock', 'socal pop punk']"
Darkside,blink-182,./data/Darkside,"['pop punk', 'punk', 'rock', 'socal pop punk']"
Some Kind Of Disaster,All Time Low,./data/Some Kind Of Disaster,"['modern rock', 'pop punk', 'rock']"
Moving Boxes,With Confidence,./data/Moving Boxes,"['anthem emo', 'modern rock', 'pixie', 'pop punk']"
December (again) [feat. Mark Hoppus],Neck Deep,./data/December (again) [feat. Mark Hoppus],"['pop punk', 'rock', 'uk pop punk']"
acting like that (feat. Machine Gun Kelly),YUNGBLUD,./data/acting like that (feat. Machine Gun Kelly),"['british indie rock', 'modern rock', 'pop', 'rock']"
Dakota,Between You & Me,./data/Dakota,"['anthem emo', 'aussie emo', 'easycore', 'pop punk']"
Beg,Crooked Teeth,./data/Beg,"['anthem emo', 'pop punk']"
Blinding Lights,Vitamin String Quartet,./data/Blinding Lights,['bow pop']
Bad Guy,Eklipse,./data/Bad Guy,"['bow pop', 'pop violin']"
Wildest Dreams,Duomo,./data/Wildest Dreams,[]
Easy On Me,Music Lab Collective,./data/Easy On Me,['classify']
drivers license (arr. string quartet) - Inspired by ‘Bridgerton’,Music Lab Collective,./data/drivers license (arr. string quartet) - Inspired by ‘Bridgerton’,['classify']
We Found Love,2CELLOS,./data/We Found Love,"['bow pop', 'cello']"
Halo,Jeremy Green,./data/Halo,['classify']
Howl's Moving Castle - Merry-Go-Round of Life,Vitamin String Quartet,./data/Howl's Moving Castle - Merry-Go-Round of Life,['bow pop']
Love Me Like You Do,Brooklyn Duo,./data/Love Me Like You Do,['classify']
"thank u, next",Vitamin String Quartet,"./data/thank u, next",['bow pop']
Señorita,Simply Three,./data/Señorita,['bow pop']
Despacito,Ramon Ayala,./data/Despacito,"['norteno', 'ranchera', 'regional mexican', 'tejano']"
No Time to Die,Queenz of Piano,./data/No Time to Die,[]
abcdefu (arr. piano),Music Lab Collective,./data/abcdefu (arr. piano),['classify']
Wrecking Ball - Solo Piano Version,Stephan Moccio,./data/Wrecking Ball - Solo Piano Version,"['background piano', 'neo-classical']"
Bad Habits,Pianoholic,./data/Bad Habits,['piano cover']
positions - Bonus Track,Vitamin String Quartet,./data/positions - Bonus Track,['bow pop']
Fingers Crossed (arr. piano),Music Lab Collective,./data/Fingers Crossed (arr. piano),['classify']
I Don't Care,2CELLOS,./data/I Don't Care,"['bow pop', 'cello']"
Butter,Vitamin String Quartet,./data/Butter,['bow pop']
Bloodstream - Acoustic Version,twocolors,./data/Bloodstream - Acoustic Version,"['dance pop', 'edm', 'pop dance', 'pop edm', 'tropical house']"
"Never Enough (From ""The Greatest Showman"")",Justin Paul,"./data/Never Enough (From ""The Greatest Showman"")",[]
In the End,Brooklyn Duo,./data/In the End,['classify']
God Only Knows,Brian Wilson,./data/God Only Knows,"['baroque pop', 'brill building pop', 'chamber pop', 'sunshine pop']"
Anyone,UNSECRET,./data/Anyone,"['alt z', 'rebel blues']"
Wellerman (arr. piano),Music Lab Collective,./data/Wellerman (arr. piano),['classify']
Stay with Me - Piano Version,Andrea Carri,./data/Stay with Me - Piano Version,['classify']
Total Eclipse of the Heart (feat. Simply Three),Vitamin String Quartet,./data/Total Eclipse of the Heart (feat. Simply Three),['bow pop']
Thinking Out Loud,The Piano Guys,./data/Thinking Out Loud,['bow pop']
Firework,Jeremy Green,./data/Firework,['classify']
"Nightcall - From ""Drive""",Thibault Cauvin,"./data/Nightcall - From ""Drive""",['classical guitar']
Believer,Atlys,./data/Believer,[]
Break My Heart (arr. string quartet) - Inspired by ‘Bridgerton’,Music Lab Collective,./data/Break My Heart (arr. string quartet) - Inspired by ‘Bridgerton’,['classify']
ROCKSTAR,Vitamin String Quartet,./data/ROCKSTAR,['bow pop']
Sweet Dream are Made of This,The Hampton String Quartet,./data/Sweet Dream are Made of This,[]
Believe - Piano Version,Henry Smith,./data/Believe - Piano Version,['neo-classical']
Remind U (feat. TOKiMONSTA),Attacca Quartet,./data/Remind U (feat. TOKiMONSTA),"['modern string quartet', 'string quartet']"
Retrograde (Arr. Rimmer / Maydew),James Blake,./data/Retrograde (Arr. Rimmer / Maydew),"['alternative r&b', 'art pop', 'indie soul', 'uk alternative pop']"
Shallow Day,Dan Evmark,./data/Shallow Day,[]
Perfect,Atlys,./data/Perfect,[]
Shivers - Piano Version,Flying Fingers,./data/Shivers - Piano Version,['piano cover']
Demons,2CELLOS,./data/Demons,"['bow pop', 'cello']"
Titanium,Eklipse,./data/Titanium,"['bow pop', 'pop violin']"
Higher Love (arr. string quartet) - Inspired by ‘Bridgerton’,Music Lab Collective,./data/Higher Love (arr. string quartet) - Inspired by ‘Bridgerton’,['classify']
Dreams (arr. piano),Music Lab Collective,./data/Dreams (arr. piano),['classify']
Basket Case,Thomas Bryan Parker,./data/Basket Case,['piano cover']
P.I.M.P,Power-Haus,./data/P.I.M.P,['epicore']
Yesterday Once More,Richard Carpenter,./data/Yesterday Once More,[]
Un-break My Heart (arr. piano),Music Lab Collective,./data/Un-break My Heart (arr. piano),['classify']
Fix You,Brooklyn Duo,./data/Fix You,['classify']
Adore You (arr. string quartet) - Inspired by ‘Bridgerton’,Music Lab Collective,./data/Adore You (arr. string quartet) - Inspired by ‘Bridgerton’,['classify']
Across The Universe (Arr. Lawson),Jess Gillam,./data/Across The Universe (Arr. Lawson),['classical saxophone']
Space Oddity,Metropole Orkest Cellos,./data/Space Oddity,[]
Chandelier,Vitamin String Quartet,./data/Chandelier,['bow pop']
when the party's over,Chad Lawson,./data/when the party's over,"['compositional ambient', 'neo-classical', 'new age piano']"
Somebody That I Used to Know,Mike Dawes,./data/Somebody That I Used to Know,['fingerstyle']
Earned It - Solo Piano,Stephan Moccio,./data/Earned It - Solo Piano,"['background piano', 'neo-classical']"
Smells Like Teen Spirit - Piano Cover,Queenz of Piano,./data/Smells Like Teen Spirit - Piano Cover,[]
everything i wanted (arr. string quartet) - Inspired by ‘Bridgerton’,Music Lab Collective,./data/everything i wanted (arr. string quartet) - Inspired by ‘Bridgerton’,['classify']
Iris (arr. piano),Music Lab Collective,./data/Iris (arr. piano),['classify']
Dancing on My Own,Brooklyn Duo,./data/Dancing on My Own,['classify']
Bad Romance - Stripped Mix,Power-Haus,./data/Bad Romance - Stripped Mix,['epicore']
Someone You Loved,The Piano Guys,./data/Someone You Loved,['bow pop']
Waiting on the World to Change - Instrumental,Allen & Bright,./data/Waiting on the World to Change - Instrumental,['pop violin']
Imagine / What a Wonderful World,Christine Brown,./data/Imagine / What a Wonderful World,"['classify', 'new age piano']"
Shape of My Heart,Michael Logozar,./data/Shape of My Heart,"['neo-classical', 'new age piano']"
Lovely,TwoPlusFour,./data/Lovely,[]
Shake It Off (Originally Performed by Taylor Swift),Sean Redmond,./data/Shake It Off (Originally Performed by Taylor Swift),[]
Simply The Best (arr. piano),Music Lab Collective,./data/Simply The Best (arr. piano),['classify']
Never Gonna Give You Up (feat. Simply Three),Vitamin String Quartet,./data/Never Gonna Give You Up (feat. Simply Three),['bow pop']
Barbie Girl,Power-Haus,./data/Barbie Girl,['epicore']
Rainbow - Instrumental,Allen & Bright,./data/Rainbow - Instrumental,['pop violin']
Fake Plastic Trees,Christopher O'Riley,./data/Fake Plastic Trees,['compositional ambient']
Something Just Like This / Hungarian Rhapsody,Franz Liszt,./data/Something Just Like This / Hungarian Rhapsody,"['classical', 'late romantic era']"
Firework,Dallas String Quartet,./data/Firework,['bow pop']
Bastille: The Piano Tribute Medley,Costantino Carrara,./data/Bastille: The Piano Tribute Medley,"['classify', 'piano cover']"
Dancing Queen,Benny Göran Bror Andersson,./data/Dancing Queen,[]
How Will I Know (arr. piano),Music Lab Collective,./data/How Will I Know (arr. piano),['classify']
Better Together - Instrumental,Allen & Bright,./data/Better Together - Instrumental,['pop violin']
Take Me to Church,Simply Three,./data/Take Me to Church,['bow pop']
Stand by Me (Arr. Z. Reaves for String Quartet),Ben E. King,./data/Stand by Me (Arr. Z. Reaves for String Quartet),"['adult standards', 'brill building pop', 'motown', 'rock-and-roll', 'soul', 'southern soul']"
Hallelujah,Ben Laver,./data/Hallelujah,[]
Blank Space,Brooklyn Duo,./data/Blank Space,['classify']
All Of Me,Royal Liverpool Philharmonic Orchestra,./data/All Of Me,"['british orchestra', 'classical performance', 'orchestra']"
Chasing Cars,Simply Three,./data/Chasing Cars,['bow pop']
Lose Yourself,David Garrett,./data/Lose Yourself,"['bow pop', 'pop violin']"
Hurt,Holly Bowling,./data/Hurt,['jam band']
A Sky Full of Stars,The Piano Guys,./data/A Sky Full of Stars,['bow pop']
"No Woman, No Cry (Arr. Kanneh-Mason)",Sheku Kanneh-Mason,"./data/No Woman, No Cry (Arr. Kanneh-Mason)",['classical cello']
Human Nature (Arr. R. Boyd & L. Metcalf for Cello & Guitar),Steve Porcaro,./data/Human Nature (Arr. R. Boyd & L. Metcalf for Cello & Guitar),[]
We Are the Champions (Arr. S. Mulligan for Piano),Freddie Mercury,./data/We Are the Champions (Arr. S. Mulligan for Piano),['glam rock']
"Sour Times (arr. Metcalfe, Assad)",Miloš Karadaglić,"./data/Sour Times (arr. Metcalfe, Assad)",['classical guitar']
Morning Has Broken,Rick Wakeman,./data/Morning Has Broken,"['album rock', 'art rock', 'jazz fusion', 'progressive rock', 'rock keyboard', 'symphonic rock']"
Better Days,Dallas String Quartet,./data/Better Days,['bow pop']
Nothing Else Matters - Instrumental Version,Apocalyptica,./data/Nothing Else Matters - Instrumental Version,"['alternative metal', 'bow pop', 'cello', 'finnish metal']"
Don't Start Now - Piano Arrangement,Costantino Carrara,./data/Don't Start Now - Piano Arrangement,"['classify', 'piano cover']"
Such Great Heights,The Section Quartet,./data/Such Great Heights,"['bow pop', 'classify']"
Crazy in Love,Maxence Cyrin,./data/Crazy in Love,['compositional ambient']
Hello,Lucky Chops,./data/Hello,['brass band']
Telephone,Aston,./data/Telephone,[]
What You Know Bout Love,Pop Smoke,./data/What You Know Bout Love,['brooklyn drill']
"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,"./data/Never Recover (Lil Baby & Gunna, Drake)","['atl hip hop', 'atl trap', 'rap', 'trap']"
BOP,DaBaby,./data/BOP,"['north carolina hip hop', 'rap', 'trap']"
The Box,Roddy Ricch,./data/The Box,"['melodic rap', 'rap', 'trap']"
10 Freaky Girls (with 21 Savage),Metro Boomin,./data/10 Freaky Girls (with 21 Savage),"['hip hop', 'rap', 'southern hip hop', 'trap']"
Invincible,Pop Smoke,./data/Invincible,['brooklyn drill']
Go Stupid,Polo G,./data/Go Stupid,['chicago rap']
Yes Indeed,Lil Baby,./data/Yes Indeed,"['atl hip hop', 'atl trap', 'rap', 'trap']"
VIBEZ,DaBaby,./data/VIBEZ,"['north carolina hip hop', 'rap', 'trap']"
ZEZE (feat. Travis Scott & Offset),Kodak Black,./data/ZEZE (feat. Travis Scott & Offset),"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']"
Narcos,Migos,./data/Narcos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
Christopher Walking,Pop Smoke,./data/Christopher Walking,['brooklyn drill']
Going Bad (feat. Drake),Meek Mill,./data/Going Bad (feat. Drake),"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",Tion Wayne,"./data/Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",['london rap']
Ball If I Want To,DaBaby,./data/Ball If I Want To,"['north carolina hip hop', 'rap', 'trap']"
Drip Too Hard (Lil Baby & Gunna),Lil Baby,./data/Drip Too Hard (Lil Baby & Gunna),"['atl hip hop', 'atl trap', 'rap', 'trap']"
Myself,NAV,./data/Myself,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']"
Got It On Me,Pop Smoke,./data/Got It On Me,['brooklyn drill']
OUT WEST (feat. Young Thug),JACKBOYS,./data/OUT WEST (feat. Young Thug),"['rap', 'trap']"
pushin P (feat. Young Thug),Gunna,./data/pushin P (feat. Young Thug),"['atl hip hop', 'melodic rap', 'rap', 'trap']"
Suge,DaBaby,./data/Suge,"['north carolina hip hop', 'rap', 'trap']"
Roll in Peace (feat. XXXTENTACION),Kodak Black,./data/Roll in Peace (feat. XXXTENTACION),"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']"
Walk It Talk It,Migos,./data/Walk It Talk It,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
Hawk Em,Pop Smoke,./data/Hawk Em,['brooklyn drill']
"No Suburban, Pt. 2",Sheff G,"./data/No Suburban, Pt. 2","['brooklyn drill', 'new york drill', 'nyc rap']"
Flex (feat. Juice WRLD),Polo G,./data/Flex (feat. Juice WRLD),['chicago rap']
ROOF,DaBaby,./data/ROOF,"['north carolina hip hop', 'rap', 'trap']"
Transportin',Kodak Black,./data/Transportin',"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']"
Pure Cocaine,Lil Baby,./data/Pure Cocaine,"['atl hip hop', 'atl trap', 'rap', 'trap']"
Get Back,Pop Smoke,./data/Get Back,['brooklyn drill']
LOT OF ME,Lil Tecca,./data/LOT OF ME,"['melodic rap', 'pluggnb', 'rap', 'trap']"
a lot,21 Savage,./data/a lot,"['atl hip hop', 'rap', 'trap']"
TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,./data/TOES (feat. Lil Baby & Moneybagg Yo),"['north carolina hip hop', 'rap', 'trap']"
A92 x Fumez The Engineer - Plugged In Freestyle,Fumez The Engineer,./data/A92 x Fumez The Engineer - Plugged In Freestyle,"['uk drill', 'uk melodic rap']"
Close Friends (Lil Baby & Gunna),Lil Baby,./data/Close Friends (Lil Baby & Gunna),"['atl hip hop', 'atl trap', 'rap', 'trap']"
Scenario,Pop Smoke,./data/Scenario,['brooklyn drill']
Camelot,NLE Choppa,./data/Camelot,['memphis hip hop']
Don’t Play (with Lil Baby),Polo G,./data/Don’t Play (with Lil Baby),['chicago rap']
hibachi (feat. Kodak Black & 21 Savage),Roddy Ricch,./data/hibachi (feat. Kodak Black & 21 Savage),"['melodic rap', 'rap', 'trap']"
Tunnel Vision,Kodak Black,./data/Tunnel Vision,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']"
Stir Fry,Migos,./data/Stir Fry,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
Meet the Woo,Pop Smoke,./data/Meet the Woo,['brooklyn drill']
Masterpiece,DaBaby,./data/Masterpiece,"['north carolina hip hop', 'rap', 'trap']"
YAE ENERGY,Lil Yachty,./data/YAE ENERGY,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap', 'underground hip hop', 'viral rap']"
P power (feat. Drake),Gunna,./data/P power (feat. Drake),"['atl hip hop', 'melodic rap', 'rap', 'trap']"
Bad Man (Smooth Criminal),Polo G,./data/Bad Man (Smooth Criminal),['chicago rap']
Say It,Tory Lanez,./data/Say It,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']"
Gangstas,Pop Smoke,./data/Gangstas,['brooklyn drill']
REPEAT IT (with Gunna),Lil Tecca,./data/REPEAT IT (with Gunna),"['melodic rap', 'pluggnb', 'rap', 'trap']"
Pure Water (with Migos),Mustard,./data/Pure Water (with Migos),"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Loved You A Little (with Taking Back Sunday and Charlotte Sands),The Maine,./data/Loved You A Little (with Taking Back Sunday and Charlotte Sands),"['modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'pop rock', 'rock', 'tempe indie']"
emo girl (feat. WILLOW),Machine Gun Kelly,./data/emo girl (feat. WILLOW),"['ohio hip hop', 'pop rap']"
2009,Aryia,./data/2009,[]
Ruin My Life (feat. Deryck Whibley),Simple Plan,./data/Ruin My Life (feat. Deryck Whibley),"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk']"
Love It When You Hate Me (feat. blackbear),Avril Lavigne,./data/Love It When You Hate Me (feat. blackbear),"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']"
pity party (feat. Royal & The Serpent),Stand Atlantic,./data/pity party (feat. Royal & The Serpent),"['anthem emo', 'modern rock', 'pixie', 'pop punk']"
SIDEWAYS (with Travis Barker),Jack Kays,./data/SIDEWAYS (with Travis Barker),"['cincinnati rap', 'emo rap', 'pop rap', 'sad rap']"
Erase You,Point North,./data/Erase You,['pop punk']
debbie downer,LØLØ,./data/debbie downer,"['alt z', 'canadian pop']"
Outta My Head,State Champs,./data/Outta My Head,"['anthem emo', 'pixie', 'pop punk']"
Emotion Sickness,Said The Sky,./data/Emotion Sickness,"['edm', 'electropop', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm', 'tropical house']"
Right Now (feat. Travis Barker),Jasiah,./data/Right Now (feat. Travis Barker),"['dark trap', 'ohio hip hop', 'underground hip hop', 'viral rap']"
Down (feat. Travis Barker),MOD SUN,./data/Down (feat. Travis Barker),"['minnesota hip hop', 'pop punk', 'pop rap']"
A Session With My Therapist,Aryia,./data/A Session With My Therapist,[]
Bite Me,Avril Lavigne,./data/Bite Me,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']"
DEAD ASTRONAUT,Ryan Oakes,./data/DEAD ASTRONAUT,"['emo rap', 'pop rap', 'sad rap']"
PMA (feat. Pale Waves),All Time Low,./data/PMA (feat. Pale Waves),"['modern rock', 'pop punk', 'rock']"
i hope ur miserable until ur dead,Nessa Barrett,./data/i hope ur miserable until ur dead,"['alt z', 'pop', 'social media pop']"
Gasoline,Knuckle Puck,./data/Gasoline,"['alternative emo', 'anthem emo', 'chicago pop punk', 'emo', 'pop punk']"
I Hate Everybody (feat. Simple Plan),Chad Tepper,./data/I Hate Everybody (feat. Simple Plan),['social media pop']
jump,Against The Current,./data/jump,"['neon pop punk', 'pixie', 'pop punk']"
Single At 40,Rhys,./data/Single At 40,"['norwegian pop', 'swedish pop']"
What's Up?,Mom Jeans.,./data/What's Up?,"['alternative emo', 'diy emo', 'emo', 'indie punk', 'north carolina emo']"
UNCOMPLICATED,RØRY,./data/UNCOMPLICATED,[]
I Think I Hate Myself,Hot Milk,./data/I Think I Hate Myself,"['pop punk', 'uk pop punk']"
Don't Fall In Love With Me,Story Untold,./data/Don't Fall In Love With Me,"['canadian pop punk', 'pixie', 'pop punk', 'post-screamo']"
Every Guy Ever,Charlotte Sands,./data/Every Guy Ever,['alt z']
Love You Like I Used To,7evin7ins,./data/Love You Like I Used To,['sad rap']
Walk Over My Grave,Yours Truly,./data/Walk Over My Grave,"['pixie', 'pop emo', 'pop punk']"
Deadbeat,Between You & Me,./data/Deadbeat,"['anthem emo', 'aussie emo', 'easycore', 'pop punk']"
Remedy for Reality,Real Friends,./data/Remedy for Reality,"['alternative emo', 'anthem emo', 'chicago pop punk', 'pixie', 'pop punk']"
If You Say So,The Dead Love,./data/If You Say So,['sydney indie']
Paper,With Confidence,./data/Paper,"['anthem emo', 'modern rock', 'pixie', 'pop punk']"
SiCK ABOuT U,TITUS,./data/SiCK ABOuT U,[]
Bitter,"Chunk! No, Captain Chunk!",./data/Bitter,"['anthem emo', 'easycore', 'metalcore', 'pop punk', 'post-screamo']"
Second Chances,Rxmance,./data/Second Chances,[]
"Catching Fire (feat. nothing,nowhere.)",Sum 41,"./data/Catching Fire (feat. nothing,nowhere.)","['alternative metal', 'canadian pop punk', 'canadian punk', 'nu metal', 'pop punk', 'punk', 'rock']"
Bowser's Castle,Belmont,./data/Bowser's Castle,"['alternative emo', 'anthem emo', 'chicago pop punk', 'easycore', 'pop punk']"
sober,Smrtdeath,./data/sober,"['canadian trap', 'dark trap', 'emo rap', 'underground hip hop']"
sorry i'm a downer,Loveless,./data/sorry i'm a downer,['pop punk']
Scream,Bronnie,./data/Scream,['uk pop punk']
Last First Date,7ru7h,./data/Last First Date,"['emo rap', 'sad rap']"
Sway,Bearings,./data/Sway,"['alternative emo', 'anthem emo', 'canadian indie', 'canadian pop punk', 'ottawa indie', 'pop punk']"
Back Home,Magnolia Park,./data/Back Home,['pop punk']
Don't Do Drugs,LESANE,./data/Don't Do Drugs,[]
Panic,Movements,./data/Panic,"['alternative emo', 'anthem emo', 'dreamo', 'emo', 'midwest emo', 'pop punk', 'socal pop punk']"
I'm Sorry I'm Leaving,Senses Fail,./data/I'm Sorry I'm Leaving,"['emo', 'metalcore', 'pop punk', 'post-hardcore', 'screamo']"
Say Yes,MxPx,./data/Say Yes,"['christian punk', 'pop punk', 'punk', 'ska punk', 'skate punk']"
Super 8,DE'WAYNE,./data/Super 8,[]
WE'RE NOT STRANGERS,Ryan Oakes,./data/WE'RE NOT STRANGERS,"['emo rap', 'pop rap', 'sad rap']"
Wiped Out,Jutes,./data/Wiped Out,"['emo rap', 'sad rap', 'trap soul']"
The Devil Has Many Faces,New Found Glory,./data/The Devil Has Many Faces,"['easycore', 'emo', 'pop punk', 'punk', 'skate punk']"
Violet!,Waterparks,./data/Violet!,"['alt z', 'modern rock', 'neon pop punk', 'pixie', 'pop punk', 'rock', 'social media pop', 'texas pop punk']"
Hold Me in the Moonlight,Goody Grace,./data/Hold Me in the Moonlight,"['pop rap', 'sad rap']"
u look stupid,LØLØ,./data/u look stupid,"['alt z', 'canadian pop']"
smoke break//,KennyHoopla,./data/smoke break//,"['modern rock', 'pop punk']"
Bored,Exit,./data/Bored,[]
Clearview,Sophie Powers,./data/Clearview,[]
Ocular Pat Down,Free Throw,./data/Ocular Pat Down,"['alternative emo', 'anthem emo', 'bubblegrunge', 'dreamo', 'emo', 'midwest emo', 'pop punk']"
old tattoos,st jimmy,./data/old tattoos,['glitchcore']
Brighter Days (Are Before Us),Meet Me @ The Altar,./data/Brighter Days (Are Before Us),"['black punk', 'diy emo', 'indie punk', 'pixie', 'pop punk']"
together,Super American,./data/together,"['alternative emo', 'anthem emo', 'buffalo ny indie', 'pop punk']"
WEIRDOS,NOAHFINNCE,./data/WEIRDOS,[]
Pissed in the Morning,Ricky James,./data/Pissed in the Morning,[]
2AM (And I Did It Again),Sophia Bel,./data/2AM (And I Did It Again),['quebec indie']
A Long Way Down,zebrahead,./data/A Long Way Down,"['funk metal', 'pop punk', 'punk', 'rap rock', 'skate punk']"
death wish,Leo IV,./data/death wish,['emo rap']
Headstone,Cold Years,./data/Headstone,['aberdeen indie']
I Need You More Than You Know,"Whatever, Forever",./data/I Need You More Than You Know,['australian post-hardcore']
Missing Out,happydaze,./data/Missing Out,[]
Imposter,Ricky Himself,./data/Imposter,[]
Chicago is so Two Years Ago,State Champs,./data/Chicago is so Two Years Ago,"['anthem emo', 'pixie', 'pop punk']"
Figure Eights In My Head,A Wilhelm Scream,./data/Figure Eights In My Head,"['melodic hardcore', 'orgcore', 'punk', 'skate punk']"
For Me This Is Heaven,Jimmy Eat World,./data/For Me This Is Heaven,"['alternative rock', 'emo', 'modern power pop', 'modern rock', 'pop punk', 'pop rock', 'rock']"
Crybaby (On the Phone),Mom Jeans.,./data/Crybaby (On the Phone),"['alternative emo', 'diy emo', 'emo', 'indie punk', 'north carolina emo']"
Escape,Destroy Boys,./data/Escape,"['indie pop', 'oakland indie']"
First to Fake It,408,./data/First to Fake It,['pop punk']
WAVES,BACK-ON,./data/WAVES,"['anime', 'anime rock', 'j-poprock', 'otacore']"
Life Goes On!!,Sophie Powers,./data/Life Goes On!!,[]
Summer Fling,Pee Wee Gaskins,./data/Summer Fling,"['indonesian emo', 'indonesian indie', 'indonesian pop', 'indonesian pop punk']"
Embrace,Nicolas Rage,./data/Embrace,[]
Portuguese Knives,Lost Love,./data/Portuguese Knives,['quebec punk']
